Protein,datatype,MTFE,Rs,Sd,Frame,Sequence,length,kappa,FCR,NCPR,Hydrophobicity,Expanding,delta
puma_scramble_15,helix,3.0,0.0046866246498599,0.0007125522196974,16800.0,,,,,,,,
puma_scramble_43,helix,-3.0,0.0396288515406162,0.0587015505287173,16800.0,,,,,,,,
puma_scramble_43,helix,-2.0,0.0867366946778711,0.1068639954618588,16800.0,,,,,,,,
puma_scramble_43,helix,-1.0,0.1935766806722689,0.0951233505317612,16800.0,,,,,,,,
puma_scramble_43,helix,0.0,0.1684348739495798,0.0559270980806516,16800.0,,,,,,,,
puma_scramble_43,helix,1.0,0.124719887955182,0.0119153956205184,16800.0,,,,,,,,
puma_scramble_43,helix,2.0,0.0502258403361344,0.0216175481669998,16800.0,,,,,,,,
puma_scramble_43,helix,3.0,0.011017156862745,0.0061925595000276,16800.0,,,,,,,,
puma_scramble_32,helix,-3.0,0.1691771708683473,0.0603774157822074,16800.0,,,,,,,,
puma_scramble_32,helix,-2.0,0.3155392156862746,0.050630861300919,16800.0,,,,,,,,
puma_scramble_32,helix,-1.0,0.277391456582633,0.0538254403198154,16800.0,,,,,,,,
puma_scramble_32,helix,0.0,0.1924632352941176,0.0240913647996706,16800.0,,,,,,,,
puma_scramble_32,helix,1.0,0.094469537815126,0.0131189583782598,16800.0,,,,,,,,
puma_scramble_32,helix,2.0,0.0266141456582633,0.0012189438498369,16800.0,,,,,,,,
puma_scramble_32,helix,3.0,0.0182160364145658,0.009579328497233,16800.0,,,,,,,,
puma_scramble_75,helix,-3.0,0.0401514462911041,0.0629802522191644,16826.0,,,,,,,,
puma_scramble_75,helix,-2.0,0.0177795489741626,0.0227223065504536,16827.0,,,,,,,,
puma_scramble_75,helix,-1.0,0.0513324802103437,0.0500030179610145,16824.0,,,,,,,,
puma_scramble_75,helix,0.0,0.0104000587396156,0.0044470352994568,16824.0,,,,,,,,
puma_scramble_75,helix,1.0,0.0046065145030908,0.0023209768061613,16824.0,,,,,,,,
puma_scramble_75,helix,2.0,0.0033215854101983,0.0018963255179386,16824.0,,,,,,,,
puma_scramble_75,helix,3.0,0.0011153534166876,7.73172232507342e-05,16824.0,,,,,,,,
puma_scramble_71,helix,-3.0,0.0650059096281479,0.1017674699808363,16822.0,,,,,,,,
puma_scramble_71,helix,-2.0,0.1067924673435708,0.0288247985987344,16824.0,,,,,,,,
puma_scramble_71,helix,-1.0,0.0290166708623535,0.0188346630207631,16824.0,,,,,,,,
puma_scramble_71,helix,0.0,0.0147653212497552,0.0045124800047789,16824.0,,,,,,,,
puma_scramble_71,helix,1.0,0.0088791222623143,0.0011589516922827,16824.0,,,,,,,,
puma_scramble_71,helix,2.0,0.0054229252328606,0.0020010020210987,16824.0,,,,,,,,
puma_scramble_71,helix,3.0,0.0028355850186008,0.0005318129608827,16824.0,,,,,,,,
puma_scramble_85,helix,-3.0,0.0069169200657089,0.01199488644732,16830.0,,,,,,,,
puma_scramble_85,helix,-2.0,0.0022563463042421,0.0032230276056025,16698.0,,,,,,,,
puma_scramble_85,helix,-1.0,0.0068718341321195,0.003766687230389,33654.0,,,,,,,,
puma_scramble_85,helix,0.0,0.0111455476369026,0.0026180635042107,33651.0,,,,,,,,
puma_scramble_85,helix,1.0,0.0049369248412631,0.0009266584144489,33648.0,,,,,,,,
puma_scramble_85,helix,2.0,0.0025053428637749,0.0008678678003122,14698.0,,,,,,,,
puma_scramble_85,helix,3.0,0.0021030880255097,0.0007659283487257,16824.0,,,,,,,,
puma_scramble_35,helix,-3.0,0.1332294044244354,0.1558307399361015,16829.0,,,,,,,,
puma_scramble_35,helix,-2.0,0.0428519481972532,0.0485622930962157,16824.0,,,,,,,,
puma_scramble_35,helix,-1.0,0.1268583396268636,0.0667187234047374,16824.0,,,,,,,,
puma_scramble_35,helix,0.0,0.0967368045649072,0.0357490919305408,16824.0,,,,,,,,
puma_scramble_35,helix,1.0,0.0826987356997007,0.007303015860748,16824.0,,,,,,,,
puma_scramble_35,helix,2.0,0.0287579368409275,0.012099536208723,16824.0,,,,,,,,
puma_scramble_35,helix,3.0,0.0150362926911135,0.0028091721366203,16824.0,,,,,,,,
puma_scramble_92,helix,-3.0,0.0888178611915858,0.1046531012227798,16812.0,,,,,,,,
puma_scramble_92,helix,-2.0,0.0654369807837542,0.0477779396683802,16824.0,,,,,,,,
puma_scramble_92,helix,-1.0,0.0528298159492042,0.0301066772030506,33648.0,,,,,,,,
puma_scramble_92,helix,0.0,0.0204933078794998,0.0050425151992599,33648.0,,,,,,,,
puma_scramble_92,helix,1.0,0.0104865947805655,0.0043408039518355,33648.0,,,,,,,,
puma_scramble_92,helix,2.0,0.0083266901625129,0.0025717323607352,16824.0,,,,,,,,
puma_scramble_92,helix,3.0,0.003949190232441,0.0008648993968573,16824.0,,,,,,,,
puma_scramble_66,helix,-3.0,0.2002230176596428,0.0536092066088679,16828.0,,,,,,,,
puma_scramble_66,helix,-2.0,0.2569234479697161,0.1060474708263693,16829.0,,,,,,,,
puma_scramble_66,helix,-1.0,0.2609647282593493,0.1030258466110317,16824.0,,,,,,,,
puma_scramble_66,helix,0.0,0.2231703308998349,0.0866975757961515,16824.0,,,,,,,,
puma_scramble_66,helix,1.0,0.2172963693323264,0.0491343810634505,16824.0,,,,,,,,
puma_scramble_66,helix,2.0,0.1167205113143688,0.0256102995681686,16824.0,,,,,,,,
puma_scramble_66,helix,3.0,0.0286670302928589,0.0150882009986122,16824.0,,,,,,,,
puma_scramble_38,helix,-3.0,0.1929906509356062,0.1941749823297655,16812.0,,,,,,,,
puma_scramble_38,helix,-2.0,0.2538347205707491,0.2138693052249666,16820.0,,,,,,,,
puma_scramble_38,helix,-1.0,0.2412642303711784,0.1059580147176308,16824.0,,,,,,,,
puma_scramble_38,helix,0.0,0.1214878604794271,0.0098035192679741,16824.0,,,,,,,,
puma_scramble_38,helix,1.0,0.0348242007216581,0.0095339597867791,16824.0,,,,,,,,
puma_scramble_38,helix,2.0,0.0100399289530362,0.0033635254688528,16824.0,,,,,,,,
puma_scramble_38,helix,3.0,0.004333794858885,0.0005887136358672,16824.0,,,,,,,,
puma_scramble_83,helix,-3.0,0.1853275103062684,0.0816972935522996,16823.0,,,,,,,,
puma_scramble_83,helix,-2.0,0.1399487670543502,0.1557013034937019,16832.0,,,,,,,,
puma_scramble_83,helix,-1.0,0.1885515340984086,0.1600329306301984,32533.0,,,,,,,,
puma_scramble_83,helix,0.0,0.2231834439733887,0.0168383332130387,32662.0,,,,,,,,
puma_scramble_83,helix,1.0,0.1287701221585236,0.0192747139553487,32701.0,,,,,,,,
puma_scramble_83,helix,2.0,0.0413327599227993,0.0115801847341525,16824.0,,,,,,,,
puma_scramble_83,helix,3.0,0.0137094067298816,0.0046180349189275,16824.0,,,,,,,,
puma_scramble_99,helix,-3.0,0.001095156120978,0.0010590347710762,16812.0,,,,,,,,
puma_scramble_99,helix,-2.0,0.0844226214636722,0.0552430272824588,14927.0,,,,,,,,
puma_scramble_99,helix,-1.0,0.048278188641516,0.0659629963804751,33653.0,,,,,,,,
puma_scramble_99,helix,0.0,0.0243370092600534,0.0063744304398534,31546.0,,,,,,,,
puma_scramble_99,helix,1.0,0.0106194581969735,0.00232963706965,33648.0,,,,,,,,
puma_scramble_99,helix,2.0,0.0061659114430365,0.0011962345448852,16824.0,,,,,,,,
puma_scramble_99,helix,3.0,0.0036886356437079,0.0015838544092058,15413.0,,,,,,,,
puma_scramble_55,helix,-3.0,0.0006943933001567,0.0010651147222593,16773.0,,,,,,,,
puma_scramble_55,helix,-2.0,0.0103072557194408,0.0116916981277333,16790.0,,,,,,,,
puma_scramble_55,helix,-1.0,0.0755870465161813,0.0785110797934646,16824.0,,,,,,,,
puma_scramble_55,helix,0.0,0.0347175603479622,0.0394974935078301,16824.0,,,,,,,,
puma_scramble_55,helix,1.0,0.0091273670666554,0.0014883449970741,16824.0,,,,,,,,
puma_scramble_55,helix,2.0,0.0052953064249951,0.0018182410611981,16824.0,,,,,,,,
puma_scramble_55,helix,3.0,0.003823319627423,0.0003544284568027,16824.0,,,,,,,,
puma_scramble_70,helix,-3.0,0.1099980436407845,0.1205168384227028,16838.0,,,,,,,,
puma_scramble_70,helix,-2.0,0.1279936350283276,0.1377711885800869,16820.0,,,,,,,,
puma_scramble_70,helix,-1.0,0.1442899993707218,0.0810780657643781,16826.0,,,,,,,,
puma_scramble_70,helix,0.0,0.1716898650066447,0.1031810149840913,16820.0,,,,,,,,
puma_scramble_70,helix,1.0,0.0262335319291768,0.0156418715486312,16824.0,,,,,,,,
puma_scramble_70,helix,2.0,0.028593605773265,0.0099862580100962,16824.0,,,,,,,,
puma_scramble_70,helix,3.0,0.0042603703392912,0.0023775513735073,16824.0,,,,,,,,
puma_scramble_39,helix,-3.0,0.1824654986786728,0.196425368401921,16828.0,,,,,,,,
puma_scramble_39,helix,-2.0,0.3260555648793041,0.1500032201469143,16824.0,,,,,,,,
puma_scramble_39,helix,-1.0,0.3944295264468127,0.0206016083188087,16824.0,,,,,,,,
puma_scramble_39,helix,0.0,0.336086752818103,0.0487388098342871,16824.0,,,,,,,,
puma_scramble_39,helix,1.0,0.3010440267405108,0.0167333937490667,16824.0,,,,,,,,
puma_scramble_39,helix,2.0,0.164427218819054,0.0187544512666874,16824.0,,,,,,,,
puma_scramble_39,helix,3.0,0.0365828927862157,0.0146414407759859,16824.0,,,,,,,,
puma_scramble_78,helix,-3.0,0.1471619858929839,0.0816431156997298,16821.0,,,,,,,,
puma_scramble_78,helix,-2.0,0.147116510794511,0.0650402336689024,16825.0,,,,,,,,
puma_scramble_78,helix,-1.0,0.1975451735615787,0.0980985238120449,16824.0,,,,,,,,
puma_scramble_78,helix,0.0,0.1044673575564319,0.040673273539546,16824.0,,,,,,,,
puma_scramble_78,helix,1.0,0.0414606945833129,0.0249322239938424,16826.0,,,,,,,,
puma_scramble_78,helix,2.0,0.0252667757545243,0.0005926717061289,16824.0,,,,,,,,
puma_scramble_78,helix,3.0,0.0074071354647422,0.0004351550452488,16824.0,,,,,,,,
puma_scramble_52,helix,-3.0,0.2535565643116986,0.0857323304162324,16833.0,,,,,,,,
puma_scramble_52,helix,-2.0,0.209689197924492,0.022425695913513,16835.0,,,,,,,,
puma_scramble_52,helix,-1.0,0.1841207238958351,0.1032458013930612,16824.0,,,,,,,,
puma_scramble_52,helix,0.0,0.140130695644877,0.0541394860971746,16824.0,,,,,,,,
puma_scramble_52,helix,1.0,0.1185054264216385,0.010065552038858,16824.0,,,,,,,,
puma_scramble_52,helix,2.0,0.0598724511202483,0.0020235015623937,16824.0,,,,,,,,
puma_scramble_52,helix,3.0,0.0306966937987748,0.0129221918284537,16824.0,,,,,,,,
puma_scramble_80,helix,-3.0,0.1409056761997938,0.1161749163874472,16835.0,,,,,,,,
puma_scramble_80,helix,-2.0,0.1586511566110038,0.0904864625053873,16824.0,,,,,,,,
puma_scramble_80,helix,-1.0,0.0914055336083669,0.0279152878753431,32267.0,,,,,,,,
puma_scramble_80,helix,0.0,0.0622795970955143,0.0241824175645686,31343.0,,,,,,,,
puma_scramble_80,helix,1.0,0.0235273139212889,0.0020948502158096,33648.0,,,,,,,,
puma_scramble_80,helix,2.0,0.0084578053760733,0.0017500444832429,16824.0,,,,,,,,
puma_scramble_80,helix,3.0,0.0055522922435736,0.0012958782816958,16824.0,,,,,,,,
puma_scramble_21,helix,-3.0,0.1176137955182072,0.0732006164172286,16800.0,,,,,,,,
puma_scramble_21,helix,-2.0,0.0895990896358543,0.0137691858050943,16800.0,,,,,,,,
puma_scramble_21,helix,-1.0,0.0686799719887955,0.0216698201307861,16800.0,,,,,,,,
puma_scramble_21,helix,0.0,0.0523091736694677,0.0041264815209616,16800.0,,,,,,,,
puma_scramble_21,helix,1.0,0.0356285014005602,0.0045714652989776,16800.0,,,,,,,,
puma_scramble_21,helix,2.0,0.0186834733893557,0.001604534714768,16800.0,,,,,,,,
puma_scramble_21,helix,3.0,0.011172969187675,0.0021908396489084,16800.0,,,,,,,,
puma_scramble_18,helix,-3.0,0.0595658263305322,0.0474731297779232,16800.0,,,,,,,,
puma_scramble_18,helix,-2.0,0.0649527310924369,0.0874770808466017,16800.0,,,,,,,,
puma_scramble_18,helix,-1.0,0.1211186974789915,0.0275678330450522,16800.0,,,,,,,,
puma_scramble_18,helix,0.0,0.0378431372549019,0.0177678209178661,16800.0,,,,,,,,
puma_scramble_18,helix,1.0,0.0300840336134453,0.0042144239527584,16800.0,,,,,,,,
puma_scramble_18,helix,2.0,0.014390756302521,0.0039070370738024,16800.0,,,,,,,,
puma_scramble_18,helix,3.0,0.0074037114845938,0.0006875506199894,16800.0,,,,,,,,
puma_scramble_61,helix,-3.0,0.1405589860253493,0.1013092749999524,16833.0,,,,,,,,
puma_scramble_61,helix,-2.0,0.0727896581393884,0.0245478045929912,16818.0,,,,,,,,
puma_scramble_61,helix,-1.0,0.0164383513747867,0.0065868239753644,16824.0,,,,,,,,
puma_scramble_61,helix,0.0,0.0144663785628374,0.0045202998786489,16824.0,,,,,,,,
puma_scramble_61,helix,1.0,0.0092969427428603,0.0026004604031616,16824.0,,,,,,,,
puma_scramble_61,helix,2.0,0.0042883415848507,0.0004802851271774,16824.0,,,,,,,,
puma_scramble_61,helix,3.0,0.0026695057480909,0.0001180910699966,16824.0,,,,,,,,
puma_scramble_79,helix,-3.0,0.0983312697180192,0.1531990323991914,16818.0,,,,,,,,
puma_scramble_79,helix,-2.0,0.1023786276959472,0.1126874108550266,16809.0,,,,,,,,
puma_scramble_79,helix,-1.0,0.1179057928449553,0.0401973761032668,16824.0,,,,,,,,
puma_scramble_79,helix,0.0,0.1300155939693994,0.0116077468816391,16824.0,,,,,,,,
puma_scramble_79,helix,1.0,0.0716168778495706,0.0070149777780586,16824.0,,,,,,,,
puma_scramble_79,helix,2.0,0.0332385807390003,0.0139600104452947,16824.0,,,,,,,,
puma_scramble_79,helix,3.0,0.0171288914995384,0.0060251125726127,16824.0,,,,,,,,
puma_scramble_81,helix,-3.0,0.1116210036082906,0.0392521726445476,16824.0,,,,,,,,
puma_scramble_81,helix,-2.0,0.1079605051017949,0.0611909270657916,15871.0,,,,,,,,
puma_scramble_81,helix,-1.0,0.0444676102711799,0.0179227283798116,33659.0,,,,,,,,
puma_scramble_81,helix,0.0,0.1272401868931902,0.0714683561732035,31487.0,,,,,,,,
puma_scramble_81,helix,1.0,0.1034936085703896,0.0515699303323389,33648.0,,,,,,,,
puma_scramble_81,helix,2.0,0.025463278554424,0.0045887233963724,16827.0,,,,,,,,
puma_scramble_81,helix,3.0,0.0124174848255992,0.0039555626651467,16824.0,,,,,,,,
puma_scramble_67,helix,-3.0,0.1467719306838895,0.1787508592607134,16813.0,,,,,,,,
puma_scramble_67,helix,-2.0,0.1591021929456518,0.0727099496754073,16824.0,,,,,,,,
puma_scramble_67,helix,-1.0,0.1599693015579983,0.1436966808208537,16824.0,,,,,,,,
puma_scramble_67,helix,0.0,0.1490605157897681,0.0797238884559379,16824.0,,,,,,,,
puma_scramble_67,helix,1.0,0.1491426813235993,0.0496495986811659,16824.0,,,,,,,,
puma_scramble_67,helix,2.0,0.035922072109871,0.0176924382370311,16824.0,,,,,,,,
puma_scramble_67,helix,3.0,0.0167198120332298,0.0056152787074521,16824.0,,,,,,,,
puma_scramble_2,helix,-3.0,0.1597023809523809,0.036701087789373,16800.0,,,,,,,,
puma_scramble_2,helix,-2.0,0.1560731792717086,0.057761179138096,16800.0,,,,,,,,
puma_scramble_2,helix,-1.0,0.1015248599439776,0.0240420974498636,16800.0,,,,,,,,
puma_scramble_2,helix,0.0,0.078016456582633,0.0358800590456121,16800.0,,,,,,,,
puma_scramble_2,helix,1.0,0.0314495798319327,0.0095493636240088,16800.0,,,,,,,,
puma_scramble_2,helix,2.0,0.0144135154061624,0.0026707453502383,16800.0,,,,,,,,
puma_scramble_2,helix,3.0,0.0057422969187675,0.0012840751059756,16800.0,,,,,,,,
puma_scramble_58,helix,-3.0,0.0367864173228346,0.0400448404704559,16256.0,,,,,,,,
puma_scramble_58,helix,-2.0,0.0496556799663565,0.0378868290087106,16785.0,,,,,,,,
puma_scramble_58,helix,-1.0,0.0394149813991217,0.0123873627362926,16824.0,,,,,,,,
puma_scramble_58,helix,0.0,0.037789152750972,0.0169912482646253,16824.0,,,,,,,,
puma_scramble_58,helix,1.0,0.0120993119073592,0.0008160887274148,16824.0,,,,,,,,
puma_scramble_58,helix,2.0,0.0078424379737629,0.0016803903644787,16824.0,,,,,,,,
puma_scramble_58,helix,3.0,0.0050190903750944,0.000213617225963,16824.0,,,,,,,,
puma_scramble_7,helix,-3.0,0.0257090336134453,0.0411524348768194,16800.0,,,,,,,,
puma_scramble_7,helix,-2.0,0.2254954481792717,0.1859797949135144,16800.0,,,,,,,,
puma_scramble_7,helix,-1.0,0.2701890756302521,0.1376726503158928,16800.0,,,,,,,,
puma_scramble_7,helix,0.0,0.2990826330532212,0.0427451978138141,16800.0,,,,,,,,
puma_scramble_7,helix,1.0,0.1758806022408963,0.0572835624241951,16800.0,,,,,,,,
puma_scramble_7,helix,2.0,0.0672636554621848,0.0047655138917017,16800.0,,,,,,,,
puma_scramble_7,helix,3.0,0.0452836134453781,0.0120083161169802,16800.0,,,,,,,,
puma_scramble_47,helix,-3.0,0.0623634453781512,0.1014839606382426,16800.0,,,,,,,,
puma_scramble_47,helix,-2.0,0.22921918767507,0.0607186801764217,16800.0,,,,,,,,
puma_scramble_47,helix,-1.0,0.2896848739495798,0.048101155871757,16800.0,,,,,,,,
puma_scramble_47,helix,0.0,0.2510224089635854,0.0107154909693112,16800.0,,,,,,,,
puma_scramble_47,helix,1.0,0.216313025210084,0.0154892289881589,16800.0,,,,,,,,
puma_scramble_47,helix,2.0,0.1147128851540616,0.0461254716991014,16800.0,,,,,,,,
puma_scramble_47,helix,3.0,0.0439250700280112,0.0162230350064177,16800.0,,,,,,,,
puma_scramble_16,helix,-3.0,0.0588340336134453,0.0414879482626383,16800.0,,,,,,,,
puma_scramble_16,helix,-2.0,0.0049614845938375,0.0022696389298731,16800.0,,,,,,,,
puma_scramble_16,helix,-1.0,0.0565056022408963,0.062652795524082,16800.0,,,,,,,,
puma_scramble_16,helix,0.0,0.0143242296918767,0.0115356669073504,16800.0,,,,,,,,
puma_scramble_16,helix,1.0,0.0045500700280112,0.0012839462072172,16800.0,,,,,,,,
puma_scramble_16,helix,2.0,0.0022899159663865,0.0004506718752201,16800.0,,,,,,,,
puma_scramble_16,helix,3.0,0.0015546218487394,0.0007450582195926,16800.0,,,,,,,,
puma_scramble_1,helix,-3.0,0.0705742296918767,0.0587960836738731,16800.0,,,,,,,,
puma_scramble_1,helix,-2.0,0.0810486694677871,0.1117759193860385,16800.0,,,,,,,,
puma_scramble_1,helix,-1.0,0.0476925770308123,0.0428926070047264,16800.0,,,,,,,,
puma_scramble_1,helix,0.0,0.099453781512605,0.07103601406008,16800.0,,,,,,,,
puma_scramble_1,helix,1.0,0.0115056022408963,0.0048891877905369,16800.0,,,,,,,,
puma_scramble_1,helix,2.0,0.0178693977591036,0.0138926568949763,16800.0,,,,,,,,
puma_scramble_1,helix,3.0,0.0053151260504201,0.0020312461805953,16800.0,,,,,,,,
puma_scramble_26,helix,-3.0,0.0174754901960784,0.0287508857306795,16800.0,,,,,,,,
puma_scramble_26,helix,-2.0,0.0924194677871148,0.0832430051047259,16800.0,,,,,,,,
puma_scramble_26,helix,-1.0,0.229562324929972,0.1924617773510748,16800.0,,,,,,,,
puma_scramble_26,helix,0.0,0.3781214985994397,0.0250611768544146,16800.0,,,,,,,,
puma_scramble_26,helix,1.0,0.2617314425770308,0.0588180989421371,16800.0,,,,,,,,
puma_scramble_26,helix,2.0,0.0333806022408963,0.0358711479398881,16800.0,,,,,,,,
puma_scramble_26,helix,3.0,0.0095850840336134,0.0026672761928666,16800.0,,,,,,,,
puma_scramble_72,helix,-3.0,0.0066462721790053,0.0090524702041859,16825.0,,,,,,,,
puma_scramble_72,helix,-2.0,0.038508004691187,0.0661150211810082,16652.0,,,,,,,,
puma_scramble_72,helix,-1.0,0.0489881401918827,0.0146576228467792,16824.0,,,,,,,,
puma_scramble_72,helix,0.0,0.0663180750188806,0.0321061262027514,16824.0,,,,,,,,
puma_scramble_72,helix,1.0,0.042159659869654,0.0203640946060519,16824.0,,,,,,,,
puma_scramble_72,helix,2.0,0.0131639674414701,0.0016174835297712,16824.0,,,,,,,,
puma_scramble_72,helix,3.0,0.0056694218343542,0.0007358168963369,16824.0,,,,,,,,
puma_scramble_49,helix,-3.0,0.1511782212885153,0.1147842216035984,16800.0,,,,,,,,
puma_scramble_49,helix,-2.0,0.0957457983193277,0.0870793499609068,16800.0,,,,,,,,
puma_scramble_49,helix,-1.0,0.0545780812324929,0.0315439988638907,16800.0,,,,,,,,
puma_scramble_49,helix,0.0,0.0506670168067226,0.0454573108257051,16800.0,,,,,,,,
puma_scramble_49,helix,1.0,0.0361992296918767,0.0010032658285875,16800.0,,,,,,,,
puma_scramble_49,helix,2.0,0.0133053221288515,0.0033545153402676,16800.0,,,,,,,,
puma_scramble_49,helix,3.0,0.0060294117647058,0.0007859396443541,16800.0,,,,,,,,
puma_scramble_37,helix,-3.0,0.159648135460507,0.0751403962891199,16828.0,,,,,,,,
puma_scramble_37,helix,-2.0,0.216931651695333,0.0496217802269694,16823.0,,,,,,,,
puma_scramble_37,helix,-1.0,0.1644561499234014,0.0377679614559721,16818.0,,,,,,,,
puma_scramble_37,helix,0.0,0.0920166568767307,0.0018632537531253,16824.0,,,,,,,,
puma_scramble_37,helix,1.0,0.0425897177701323,0.002336114510149,16824.0,,,,,,,,
puma_scramble_37,helix,2.0,0.019020446980504,0.0010724722223171,16824.0,,,,,,,,
puma_scramble_37,helix,3.0,0.009025971301502,0.0022301429803954,16824.0,,,,,,,,
puma_scramble_45,helix,-3.0,0.0165073529411764,0.0285915739925891,16800.0,,,,,,,,
puma_scramble_45,helix,-2.0,0.2042997198879551,0.0292689464360349,16800.0,,,,,,,,
puma_scramble_45,helix,-1.0,0.3064443277310924,0.1375706177071964,16800.0,,,,,,,,
puma_scramble_45,helix,0.0,0.2549387254901961,0.0376044336679897,16800.0,,,,,,,,
puma_scramble_45,helix,1.0,0.1647247375978418,0.0101961686675345,12167.0,,,,,,,,
puma_scramble_45,helix,2.0,0.0559891456582633,0.0116226100096811,16800.0,,,,,,,,
puma_scramble_45,helix,3.0,0.0201820728291316,0.0064950171101136,16800.0,,,,,,,,
puma_scramble_50,helix,-3.0,0.1011624649859943,0.1619963490306685,16800.0,,,,,,,,
puma_scramble_50,helix,-2.0,0.2362675070028011,0.1157195546602416,16800.0,,,,,,,,
puma_scramble_50,helix,-1.0,0.1204761904761904,0.0865914936438522,16800.0,,,,,,,,
puma_scramble_50,helix,0.0,0.1108245798319327,0.0754416384595253,16800.0,,,,,,,,
puma_scramble_50,helix,1.0,0.0439863445378151,0.0028363095184064,16800.0,,,,,,,,
puma_scramble_50,helix,2.0,0.013266806722689,0.0070238714875042,16800.0,,,,,,,,
puma_scramble_50,helix,3.0,0.0111239495798319,0.0075212559668893,16800.0,,,,,,,,
puma_scramble_86,helix,-3.0,0.0704246521236101,0.0873552952888654,16829.0,,,,,,,,
puma_scramble_86,helix,-2.0,0.0453529064415846,0.0401591761836811,13548.0,,,,,,,,
puma_scramble_86,helix,-1.0,0.0626016924465159,0.0574011788965866,33116.0,,,,,,,,
puma_scramble_86,helix,0.0,0.0446652010437426,0.0232654492457444,28630.0,,,,,,,,
puma_scramble_86,helix,1.0,0.0797413344977439,0.0202935929210767,31119.0,,,,,,,,
puma_scramble_86,helix,2.0,0.0214452836906487,0.0189780883908856,13878.0,,,,,,,,
puma_scramble_86,helix,3.0,0.0055557886492685,0.0023330924688497,16824.0,,,,,,,,
puma_scramble_69,helix,-3.0,0.2003232062055591,0.1115586812980103,16835.0,,,,,,,,
puma_scramble_69,helix,-2.0,0.2448257404543832,0.1656550663042464,16814.0,,,,,,,,
puma_scramble_69,helix,-1.0,0.2671370544890169,0.1553961007584455,16828.0,,,,,,,,
puma_scramble_69,helix,0.0,0.2733175295795921,0.1008222634989744,16824.0,,,,,,,,
puma_scramble_69,helix,1.0,0.2932278118094599,0.0362408530990652,16824.0,,,,,,,,
puma_scramble_69,helix,2.0,0.0997769293166624,0.0966665454158468,16824.0,,,,,,,,
puma_scramble_69,helix,3.0,0.0209120024614696,0.0257373211978307,16824.0,,,,,,,,
puma_scramble_89,helix,-3.0,0.0049086642207867,0.0079073923762119,16819.0,,,,,,,,
puma_scramble_89,helix,-2.0,0.0467014908673883,0.0798408558111223,16824.0,,,,,,,,
puma_scramble_89,helix,-1.0,0.1125234935704107,0.0989351142479775,33645.0,,,,,,,,
puma_scramble_89,helix,0.0,0.0646196959525607,0.0102988663631391,33648.0,,,,,,,,
puma_scramble_89,helix,1.0,0.0215964238762552,0.0072688242052164,33648.0,,,,,,,,
puma_scramble_89,helix,2.0,0.0060750048949679,0.0011917654089193,16824.0,,,,,,,,
puma_scramble_89,helix,3.0,0.0056257167631674,0.0013903884892918,16824.0,,,,,,,,
puma_scramble_11,helix,-3.0,0.0715371148459383,0.0704151602831271,16800.0,,,,,,,,
puma_scramble_11,helix,-2.0,0.0751278011204481,0.0649787641268984,16800.0,,,,,,,,
puma_scramble_11,helix,-1.0,0.2403536414565826,0.1834782315400519,16800.0,,,,,,,,
puma_scramble_11,helix,0.0,0.1858630952380952,0.0678986594232515,16800.0,,,,,,,,
puma_scramble_11,helix,1.0,0.1841631652661064,0.0277394578978333,16800.0,,,,,,,,
puma_scramble_11,helix,2.0,0.0505742296918767,0.0153320080616723,16800.0,,,,,,,,
puma_scramble_11,helix,3.0,0.0188778011204481,0.0048107217735282,16800.0,,,,,,,,
puma_scramble_76,helix,-3.0,0.1806982344901832,0.1750218289556218,16829.0,,,,,,,,
puma_scramble_76,helix,-2.0,0.2008195574948952,0.0849450036429942,16824.0,,,,,,,,
puma_scramble_76,helix,-1.0,0.2322907051551005,0.0289436733061611,16824.0,,,,,,,,
puma_scramble_76,helix,0.0,0.2370772845514811,0.0448498233708773,16824.0,,,,,,,,
puma_scramble_76,helix,1.0,0.2252489440854801,0.0128565054135677,16824.0,,,,,,,,
puma_scramble_76,helix,2.0,0.112591256188638,0.0339803967087694,16824.0,,,,,,,,
puma_scramble_76,helix,3.0,0.0307596291012838,0.0241469392335354,16824.0,,,,,,,,
puma_scramble_20,helix,-3.0,0.0193592436974789,0.0065866307460472,16800.0,,,,,,,,
puma_scramble_20,helix,-2.0,0.1600857843137255,0.113684192852209,16800.0,,,,,,,,
puma_scramble_20,helix,-1.0,0.1485241596638655,0.1583372946496727,16800.0,,,,,,,,
puma_scramble_20,helix,0.0,0.0682545518207283,0.0587027208328969,16800.0,,,,,,,,
puma_scramble_20,helix,1.0,0.027375700280112,0.0133442956446665,16800.0,,,,,,,,
puma_scramble_20,helix,2.0,0.0129971988795518,0.0058355835369762,16800.0,,,,,,,,
puma_scramble_20,helix,3.0,0.0035364145658263,0.0006934828551084,16800.0,,,,,,,,
puma_scramble_74,helix,-3.0,0.0551944534719965,0.0820321704933596,16833.0,,,,,,,,
puma_scramble_74,helix,-2.0,0.1066363115753379,0.0741804842376726,16743.0,,,,,,,,
puma_scramble_74,helix,-1.0,0.113944365192582,0.0939073629701195,16824.0,,,,,,,,
puma_scramble_74,helix,0.0,0.1025862912925512,0.0615485339324825,16824.0,,,,,,,,
puma_scramble_74,helix,1.0,0.028341864563229,0.0222684849695564,16824.0,,,,,,,,
puma_scramble_74,helix,2.0,0.009543439344354,0.0040838104579942,16824.0,,,,,,,,
puma_scramble_74,helix,3.0,0.0020786131856451,0.0006162433635216,16824.0,,,,,,,,
